order_id,food_id,booking_time,id,quantity
FFB00190,food41,2023-03-24 18:20:23.865324,ID0021,2
FFB00215,food39,2023-04-11 14:28:44.865324,ID0090,5
FFB00476,food19,2023-04-10 23:22:01.865324,ID0002,2
FFB00367,food23,2023-04-18 22:56:24.865324,ID0079,4
FFB00126,food29,2023-04-11 19:59:51.865324,ID0096,3
FFB00017,food43,2023-04-05 03:34:37.865324,ID0008,3
FFB00254,food23,2023-04-24 03:22:04.865324,ID0099,5
FFB00382,food20,2023-04-14 22:45:37.865324,ID0039,4
FFB00088,food36,2023-04-06 10:12:53.865324,ID0051,3
FFB00411,food28,2023-04-05 19:13:06.865324,ID0041,3
FFB00134,food35,2023-04-02 12:07:37.865324,ID0075,3
FFB00377,food32,2023-04-20 02:59:00.865324,ID0068,2
FFB00053,food15,2023-04-10 20:57:16.865324,ID0026,5
FFB00356,food23,2023-04-15 17:36:23.865324,ID0074,4
FFB00043,food13,2023-04-11 14:39:45.865324,ID0013,3
FFB00285,food37,2023-03-30 18:45:42.865324,ID0090,1
FFB00363,food33,2023-04-16 09:04:14.865324,ID0013,4
FFB00045,food44,2023-04-04 08:17:24.865324,ID0078,4
FFB00188,food22,2023-03-26 18:42:38.865324,ID0041,4
FFB00084,food25,2023-04-08 21:23:29.865324,ID0092,5
FFB00218,food38,2023-04-15 13:06:55.865324,ID0059,5
FFB00359,food19,2023-03-25 07:22:25.865324,ID0022,4
FFB00495,food21,2023-04-13 17:18:32.865324,ID0091,3
FFB00245,food08,2023-03-31 06:48:36.865324,ID0078,4
FFB00447,food16,2023-03-28 00:45:30.865324,ID0041,3
FFB00120,food19,2023-04-02 22:14:14.865324,ID0003,5
FFB00251,food24,2023-03-26 15:28:17.865324,ID0059,2
FFB00249,food11,2023-03-29 17:20:29.865324,ID0076,5
FFB00491,food45,2023-04-06 20:26:53.865324,ID0074,5
FFB00194,food23,2023-04-12 19:49:39.865324,ID0039,5
FFB00108,food18,2023-03-31 17:03:18.865324,ID0075,1
FFB00326,food26,2023-03-27 06:55:15.865324,ID0044,5
FFB00393,food07,2023-04-12 21:35:40.865324,ID0094,4
FFB00218,food40,2023-04-18 07:28:44.865324,ID0082,1
FFB00488,food01,2023-04-17 19:10:59.865324,ID0050,4
FFB00484,food11,2023-04-21 11:40:23.865324,ID0036,3
FFB00269,food36,2023-04-12 06:10:19.865324,ID0015,4
FFB00344,food15,2023-04-05 03:18:11.865324,ID0042,4
FFB00347,food09,2023-04-13 04:48:40.865324,ID0025,5
FFB00477,food44,2023-04-14 16:21:56.865324,ID0080,5
FFB00294,food07,2023-04-13 00:14:45.865324,ID0013,5
FFB00197,food39,2023-04-14 04:01:37.865324,ID0074,3
FFB00058,food14,2023-03-26 20:08:21.865324,ID0100,2
FFB00186,food17,2023-04-08 14:00:43.865324,ID0099,3
FFB00297,food40,2023-04-05 18:40:38.865324,ID0018,2
FFB00214,food41,2023-04-01 23:01:48.865324,ID0006,1
FFB00078,food04,2023-03-25 22:05:26.865324,ID0063,2
FFB00210,food31,2023-03-31 00:29:55.865324,ID0042,4
FFB00143,food33,2023-04-08 01:39:10.865324,ID0034,1
FFB00241,food44,2023-03-26 23:17:15.865324,ID0043,5
FFB00197,food23,2023-03-30 03:33:46.865324,ID0038,3
FFB00477,food43,2023-04-04 09:07:33.865324,ID0085,1
FFB00297,food35,2023-04-02 01:25:31.865324,ID0057,2
FFB00291,food34,2023-04-02 23:13:06.865324,ID0008,4
FFB00362,food33,2023-04-24 10:44:13.865324,ID0013,2
FFB00233,food13,2023-03-31 22:04:28.865324,ID0007,2
FFB00474,food03,2023-04-18 13:14:59.865324,ID0098,1
FFB00007,food08,2023-03-25 07:28:34.865324,ID0054,2
FFB00181,food34,2023-03-29 17:28:22.865324,ID0057,1
FFB00147,food09,2023-03-27 23:30:37.865324,ID0089,4
FFB00185,food15,2023-04-16 04:38:27.865324,ID0018,3
FFB00171,food11,2023-04-13 23:57:46.865324,ID0047,1
FFB00034,food40,2023-03-26 21:39:30.865324,ID0096,4
FFB00304,food42,2023-04-06 18:45:45.865324,ID0045,4
FFB00157,food09,2023-03-30 19:56:42.865324,ID0043,5
FFB00068,food32,2023-04-11 00:27:48.865324,ID0014,5
FFB00407,food01,2023-04-24 07:05:36.865324,ID0087,5
FFB00355,food36,2023-04-22 21:01:00.865324,ID0079,1
FFB00199,food11,2023-04-05 13:37:44.865324,ID0015,5
FFB00392,food40,2023-04-04 22:34:25.865324,ID0010,5
FFB00392,food01,2023-04-15 17:44:48.865324,ID0024,2
FFB00041,food33,2023-04-01 11:36:47.865324,ID0014,3
FFB00489,food32,2023-04-18 22:09:25.865324,ID0100,3
FFB00017,food37,2023-03-25 02:10:33.865324,ID0015,4
FFB00064,food41,2023-04-10 17:12:22.865324,ID0062,4
FFB00492,food34,2023-04-13 02:20:51.865324,ID0007,3
FFB00075,food39,2023-04-19 20:58:47.865324,ID0076,2
FFB00305,food19,2023-04-08 20:08:49.865324,ID0012,4
FFB00151,food17,2023-04-14 17:59:55.865324,ID0023,1
FFB00373,food41,2023-04-22 17:57:31.865324,ID0039,2
FFB00184,food36,2023-04-20 18:30:58.865324,ID0063,2
FFB00252,food36,2023-04-19 14:05:12.865324,ID0030,5
FFB00427,food10,2023-04-13 08:10:59.865324,ID0040,5
FFB00296,food16,2023-03-27 07:21:58.865324,ID0099,3
FFB00343,food15,2023-04-23 06:29:45.865324,ID0099,2
FFB00444,food38,2023-04-14 20:10:50.865324,ID0019,2
FFB00262,food43,2023-04-01 12:52:46.865324,ID0045,1
FFB00352,food38,2023-04-02 18:17:10.865324,ID0062,5
FFB00437,food28,2023-04-14 14:34:47.865324,ID0094,5
FFB00297,food07,2023-03-27 17:28:45.865324,ID0013,4
FFB00452,food13,2023-04-18 10:53:07.865324,ID0042,4
FFB00208,food36,2023-03-27 07:28:04.865324,ID0097,3
FFB00430,food05,2023-04-21 20:01:32.865324,ID0091,5
FFB00305,food09,2023-04-23 17:13:26.865324,ID0083,1
FFB00237,food28,2023-04-10 15:55:46.865324,ID0042,2
FFB00336,food42,2023-04-08 07:41:44.865324,ID0092,5
FFB00048,food08,2023-04-17 06:00:20.865324,ID0034,1
FFB00455,food28,2023-04-23 11:13:51.865324,ID0089,3
FFB00225,food36,2023-04-16 02:24:00.865324,ID0060,3
FFB00153,food15,2023-03-24 23:00:36.865324,ID0083,3
FFB00337,food11,2023-03-29 00:51:28.865324,ID0025,4
FFB00054,food20,2023-04-16 06:31:28.865324,ID0012,3
FFB00100,food28,2023-04-10 15:42:04.865324,ID0006,2
FFB00047,food25,2023-03-31 12:00:17.865324,ID0090,2
FFB00428,food17,2023-04-23 02:26:41.865324,ID0084,4
FFB00009,food06,2023-04-16 01:38:15.865324,ID0091,3
FFB00011,food13,2023-03-28 23:36:57.865324,ID0040,5
FFB00148,food02,2023-04-05 05:32:10.865324,ID0001,1
FFB00070,food15,2023-04-09 16:50:23.865324,ID0072,4
FFB00039,food36,2023-04-21 13:34:49.865324,ID0067,5
FFB00021,food20,2023-04-07 23:49:05.865324,ID0050,3
FFB00350,food25,2023-03-28 19:32:55.865324,ID0090,3
FFB00125,food29,2023-03-25 05:32:27.865324,ID0095,2
FFB00129,food20,2023-03-30 05:25:22.865324,ID0082,4
FFB00257,food45,2023-04-11 16:48:03.865324,ID0094,1
FFB00470,food37,2023-04-09 09:44:38.865324,ID0054,5
FFB00177,food20,2023-04-17 23:18:56.865324,ID0083,5
FFB00287,food17,2023-04-13 02:54:15.865324,ID0001,1
FFB00117,food11,2023-04-17 12:14:37.865324,ID0056,1
FFB00205,food01,2023-03-25 07:35:20.865324,ID0047,3
FFB00359,food41,2023-04-14 14:58:15.865324,ID0074,3
FFB00447,food19,2023-04-13 19:28:11.865324,ID0003,1
FFB00086,food09,2023-03-31 10:10:57.865324,ID0022,2
FFB00031,food11,2023-04-20 13:12:04.865324,ID0039,4
FFB00111,food05,2023-04-19 23:00:02.865324,ID0045,4
FFB00251,food37,2023-04-01 14:04:03.865324,ID0027,2
FFB00131,food15,2023-04-02 00:39:52.865324,ID0015,3
FFB00018,food07,2023-03-30 00:49:22.865324,ID0078,1
FFB00232,food28,2023-04-13 11:12:37.865324,ID0040,1
FFB00487,food16,2023-04-16 08:16:55.865324,ID0010,5
FFB00143,food28,2023-04-08 10:12:20.865324,ID0021,2
FFB00477,food05,2023-04-03 07:07:52.865324,ID0095,1
FFB00237,food25,2023-04-09 09:47:26.865324,ID0064,1
FFB00404,food36,2023-03-27 10:20:40.865324,ID0053,1
FFB00136,food31,2023-04-02 02:01:04.865324,ID0011,1
FFB00119,food18,2023-04-16 20:36:32.865324,ID0012,3
FFB00292,food15,2023-04-04 23:59:25.865324,ID0012,4
FFB00018,food04,2023-04-24 08:55:48.865324,ID0009,5
FFB00030,food40,2023-04-06 19:23:53.865324,ID0023,4
FFB00161,food17,2023-04-03 05:24:05.865324,ID0068,4
FFB00246,food10,2023-04-06 19:48:08.865324,ID0064,4
FFB00331,food21,2023-04-20 06:53:01.865324,ID0081,5
FFB00479,food40,2023-04-14 15:51:55.865324,ID0019,3
FFB00075,food29,2023-04-24 07:33:43.865324,ID0035,4
FFB00448,food31,2023-03-30 13:15:10.865324,ID0036,5
FFB00497,food10,2023-03-25 23:39:09.865324,ID0061,2
FFB00408,food25,2023-03-30 11:36:28.865324,ID0050,3
FFB00028,food16,2023-04-03 13:04:36.865324,ID0019,4
FFB00430,food40,2023-04-06 23:35:13.865324,ID0100,2
FFB00432,food17,2023-03-30 22:12:39.865324,ID0067,5
FFB00124,food01,2023-04-17 08:27:32.865324,ID0063,4
FFB00252,food06,2023-03-27 02:46:00.865324,ID0040,4
FFB00222,food42,2023-04-05 22:53:20.865324,ID0058,1
FFB00111,food37,2023-04-06 23:57:46.865324,ID0070,2
FFB00183,food34,2023-04-10 18:04:54.865324,ID0085,3
FFB00085,food22,2023-04-17 15:49:06.865324,ID0012,1
FFB00225,food06,2023-04-04 00:15:58.865324,ID0022,5
FFB00326,food37,2023-04-03 11:51:13.865324,ID0029,2
FFB00167,food05,2023-03-29 15:24:38.865324,ID0024,3
FFB00456,food13,2023-04-10 11:13:18.865324,ID0049,2
FFB00198,food25,2023-04-10 00:50:56.865324,ID0053,2
FFB00391,food36,2023-04-18 11:17:32.865324,ID0019,1
FFB00323,food04,2023-03-29 21:16:07.865324,ID0002,2
FFB00396,food41,2023-04-07 22:34:39.865324,ID0050,3
FFB00219,food03,2023-04-19 11:29:09.865324,ID0029,5
FFB00277,food10,2023-04-20 05:43:55.865324,ID0030,1
FFB00432,food30,2023-04-14 03:59:45.865324,ID0003,2
FFB00345,food17,2023-04-24 06:30:55.865324,ID0020,3
FFB00149,food42,2023-04-19 07:27:07.865324,ID0030,2
FFB00254,food34,2023-04-06 20:46:39.865324,ID0089,5
FFB00122,food28,2023-04-23 21:53:38.865324,ID0041,4
FFB00203,food17,2023-04-01 07:51:06.865324,ID0091,3
FFB00138,food44,2023-03-28 08:01:44.865324,ID0059,4
FFB00135,food01,2023-03-27 05:55:48.865324,ID0040,5
FFB00279,food43,2023-04-18 01:14:10.865324,ID0014,3
FFB00096,food17,2023-03-29 12:17:30.865324,ID0095,5
FFB00433,food36,2023-04-08 10:12:47.865324,ID0001,3
FFB00131,food42,2023-04-01 06:52:37.865324,ID0013,4
FFB00035,food42,2023-04-18 02:26:47.865324,ID0049,4
FFB00140,food21,2023-04-16 04:32:53.865324,ID0045,2
FFB00483,food20,2023-04-24 02:32:31.865324,ID0074,1
FFB00220,food24,2023-04-12 20:50:44.865324,ID0003,3
FFB00149,food05,2023-04-16 22:57:03.865324,ID0086,3
FFB00272,food01,2023-03-28 23:07:21.865324,ID0035,2
FFB00098,food31,2023-04-12 03:21:01.865324,ID0072,1
FFB00362,food34,2023-04-22 16:05:31.865324,ID0035,3
FFB00113,food41,2023-04-19 08:13:44.865324,ID0048,1
FFB00458,food20,2023-04-18 11:00:56.865324,ID0094,3
FFB00289,food30,2023-04-07 11:48:05.865324,ID0046,1
FFB00300,food11,2023-04-07 05:25:20.865324,ID0090,2
FFB00416,food27,2023-04-23 17:53:19.865324,ID0038,4
FFB00096,food33,2023-04-14 08:35:14.865324,ID0064,4
FFB00027,food16,2023-04-05 10:02:53.865324,ID0084,5
FFB00010,food43,2023-04-10 06:47:31.865324,ID0098,1
FFB00445,food36,2023-04-10 12:39:14.865324,ID0052,1
FFB00129,food07,2023-04-19 15:54:32.865324,ID0026,2
FFB00490,food31,2023-04-16 17:54:55.865324,ID0075,1
FFB00425,food42,2023-04-17 16:28:36.865324,ID0088,1
FFB00326,food35,2023-04-04 06:22:00.865324,ID0074,2
FFB00427,food16,2023-03-29 14:53:48.865324,ID0037,4
FFB00417,food39,2023-04-03 23:08:19.865324,ID0028,1
FFB00356,food32,2023-04-05 00:34:53.865324,ID0090,1
FFB00492,food26,2023-04-11 17:53:07.865324,ID0039,1
FFB00094,food34,2023-03-29 08:06:26.865324,ID0056,2
FFB00118,food12,2023-04-23 17:57:09.865324,ID0022,2
FFB00465,food27,2023-04-21 14:29:38.865324,ID0085,3
FFB00027,food22,2023-04-18 03:37:21.865324,ID0075,3
FFB00055,food23,2023-04-14 08:13:54.865324,ID0023,5
FFB00374,food22,2023-04-10 09:39:06.865324,ID0077,5
FFB00433,food15,2023-03-30 08:37:38.865324,ID0008,5
FFB00370,food33,2023-04-24 03:53:56.865324,ID0008,4
FFB00151,food22,2023-03-28 17:31:10.865324,ID0019,4
FFB00395,food30,2023-04-07 18:40:43.865324,ID0049,3
FFB00070,food07,2023-04-18 15:46:44.865324,ID0003,5
FFB00495,food29,2023-03-27 03:40:05.865324,ID0063,1
FFB00157,food01,2023-04-10 02:35:50.865324,ID0081,2
FFB00353,food36,2023-04-05 12:56:02.865324,ID0011,3
FFB00398,food45,2023-04-06 03:05:21.865324,ID0015,1
FFB00455,food37,2023-04-17 16:43:42.865324,ID0014,2
FFB00390,food09,2023-04-22 19:28:28.865324,ID0044,1
FFB00257,food26,2023-04-02 04:28:27.865324,ID0094,5
FFB00384,food35,2023-04-06 20:29:26.865324,ID0027,4
FFB00112,food40,2023-03-31 05:12:17.865324,ID0056,3
FFB00053,food26,2023-04-12 09:12:00.865324,ID0100,5
FFB00420,food29,2023-04-07 13:24:58.865324,ID0062,2
FFB00385,food04,2023-04-11 07:48:22.865324,ID0057,1
FFB00334,food15,2023-04-01 05:47:49.865324,ID0063,3
FFB00411,food19,2023-04-13 14:17:59.865324,ID0038,3
FFB00160,food25,2023-04-06 22:18:56.865324,ID0074,2
FFB00404,food41,2023-04-19 04:38:02.865324,ID0054,2
FFB00049,food37,2023-04-03 05:30:37.865324,ID0065,2
FFB00336,food40,2023-04-06 21:30:29.865324,ID0088,5
FFB00243,food17,2023-04-19 09:32:35.865324,ID0028,3
FFB00113,food01,2023-04-20 03:08:42.865324,ID0088,5
FFB00251,food28,2023-04-03 04:33:26.865324,ID0084,4
FFB00304,food11,2023-04-20 06:47:56.865324,ID0050,3
FFB00143,food21,2023-03-26 11:09:40.865324,ID0090,4
FFB00391,food13,2023-04-11 09:40:00.865324,ID0054,4
FFB00007,food36,2023-04-20 01:54:19.865324,ID0019,3
FFB00416,food13,2023-04-02 23:18:19.865324,ID0098,3
FFB00293,food10,2023-04-03 22:12:37.865324,ID0007,4
FFB00089,food40,2023-04-21 06:48:17.865324,ID0032,1
FFB00129,food22,2023-04-09 11:46:16.865324,ID0084,1
FFB00228,food12,2023-04-23 04:30:41.865324,ID0046,2
FFB00150,food11,2023-04-18 04:56:07.865324,ID0009,5
FFB00465,food04,2023-03-31 17:55:35.865324,ID0015,1
FFB00076,food43,2023-04-04 06:41:24.865324,ID0049,2
FFB00055,food28,2023-04-12 03:56:55.865324,ID0100,4
FFB00153,food40,2023-04-22 18:20:01.865324,ID0094,2
FFB00162,food16,2023-04-09 10:47:33.865324,ID0085,5
FFB00453,food10,2023-03-26 11:16:42.865324,ID0052,3
FFB00375,food20,2023-04-24 03:38:31.865324,ID0024,4
FFB00195,food38,2023-04-18 18:02:40.865324,ID0063,2
FFB00313,food31,2023-04-18 13:47:21.865324,ID0091,5
FFB00487,food03,2023-04-24 08:24:07.865324,ID0026,3
FFB00005,food39,2023-03-28 21:30:54.865324,ID0024,3
FFB00360,food16,2023-04-21 13:49:29.865324,ID0027,5
FFB00306,food19,2023-04-07 16:58:09.865324,ID0045,4
FFB00047,food38,2023-04-19 03:09:00.865324,ID0015,4
FFB00470,food25,2023-04-22 16:59:48.865324,ID0070,1
FFB00084,food07,2023-03-24 14:02:31.865324,ID0009,4
FFB00317,food22,2023-04-14 07:41:04.865324,ID0039,1
FFB00396,food13,2023-04-08 07:07:05.865324,ID0029,1
FFB00222,food10,2023-04-10 21:53:56.865324,ID0007,5
FFB00146,food43,2023-04-24 02:36:57.865324,ID0024,5
FFB00454,food22,2023-04-07 02:06:58.865324,ID0040,4
FFB00496,food27,2023-03-27 06:26:28.865324,ID0001,2
FFB00081,food27,2023-03-28 11:29:01.865324,ID0007,2
FFB00266,food27,2023-04-23 00:20:49.865324,ID0100,4
FFB00407,food28,2023-04-06 21:35:08.865324,ID0022,5
FFB00113,food34,2023-04-07 16:13:20.865324,ID0035,3
FFB00173,food41,2023-04-05 23:15:32.865324,ID0052,3
FFB00025,food01,2023-04-23 15:35:21.865324,ID0041,2
FFB00007,food34,2023-04-02 06:59:14.865324,ID0009,5
FFB00446,food04,2023-04-10 15:49:32.865324,ID0020,4
FFB00309,food38,2023-04-06 20:03:40.865324,ID0088,5
FFB00018,food33,2023-04-05 15:51:37.865324,ID0083,3
FFB00013,food36,2023-04-09 05:45:20.865324,ID0055,4
FFB00351,food26,2023-04-21 19:10:26.865324,ID0100,4
FFB00302,food05,2023-04-06 10:22:35.865324,ID0013,4
FFB00331,food27,2023-04-18 01:59:58.865324,ID0089,4
FFB00059,food02,2023-04-22 06:50:23.865324,ID0038,5
FFB00008,food05,2023-04-01 14:34:18.865324,ID0093,2
FFB00366,food06,2023-03-27 16:17:06.865324,ID0004,4
FFB00455,food31,2023-04-06 11:54:56.865324,ID0080,3
FFB00280,food40,2023-04-09 22:57:18.865324,ID0092,2
FFB00005,food34,2023-04-09 05:45:49.865324,ID0051,2
FFB00180,food38,2023-03-25 17:57:50.865324,ID0032,5
FFB00367,food37,2023-04-07 02:32:57.865324,ID0010,2
FFB00241,food08,2023-04-18 19:11:09.865324,ID0085,5
FFB00364,food18,2023-04-18 04:29:04.865324,ID0015,3
FFB00143,food07,2023-04-04 11:35:38.865324,ID0018,5
FFB00085,food29,2023-04-14 12:01:00.865324,ID0095,5
FFB00084,food38,2023-04-19 08:28:32.865324,ID0048,5
FFB00241,food17,2023-04-01 08:09:53.865324,ID0077,5
FFB00258,food17,2023-03-29 13:01:49.865324,ID0029,4
FFB00123,food12,2023-04-05 23:20:50.865324,ID0055,3
FFB00247,food31,2023-04-11 20:58:34.865324,ID0064,2
FFB00021,food08,2023-03-28 20:35:46.865324,ID0069,1
FFB00182,food17,2023-03-31 06:04:20.865324,ID0084,4
FFB00480,food12,2023-04-21 19:11:13.865324,ID0089,4
FFB00497,food07,2023-04-13 14:21:55.865324,ID0060,4
FFB00144,food24,2023-03-30 17:52:20.865324,ID0008,2
FFB00134,food11,2023-04-01 08:41:36.865324,ID0075,4
FFB00332,food02,2023-04-22 06:00:22.865324,ID0073,3
FFB00289,food43,2023-04-20 02:53:02.865324,ID0082,5
FFB00119,food22,2023-03-28 18:49:10.865324,ID0027,5
FFB00438,food05,2023-03-25 18:03:23.865324,ID0030,2
FFB00249,food01,2023-04-09 23:24:01.865324,ID0011,2
FFB00038,food43,2023-04-12 14:56:02.865324,ID0029,2
FFB00350,food11,2023-03-25 18:19:10.865324,ID0038,2
FFB00206,food07,2023-04-03 04:57:13.865324,ID0060,2
FFB00239,food32,2023-04-24 05:14:03.865324,ID0043,3
FFB00417,food37,2023-04-01 08:21:05.865324,ID0002,5
FFB00237,food01,2023-03-27 20:31:44.865324,ID0099,2
FFB00437,food30,2023-04-16 06:08:30.865324,ID0026,3
FFB00481,food45,2023-04-07 07:56:46.865324,ID0057,1
FFB00445,food44,2023-04-10 09:22:54.865324,ID0033,4
FFB00094,food22,2023-03-27 03:22:40.865324,ID0071,4
FFB00333,food22,2023-04-04 01:23:11.865324,ID0026,4
FFB00277,food45,2023-04-24 04:11:31.865324,ID0043,4
FFB00362,food33,2023-04-11 16:47:59.865324,ID0093,5
FFB00111,food17,2023-04-07 16:36:49.865324,ID0068,2
FFB00353,food13,2023-04-14 22:26:40.865324,ID0064,4
FFB00075,food44,2023-04-10 04:57:55.865324,ID0044,3
FFB00404,food13,2023-03-28 06:56:11.865324,ID0044,1
FFB00008,food41,2023-04-19 16:27:22.865324,ID0056,1
FFB00462,food42,2023-04-05 16:08:00.865324,ID0047,1
FFB00021,food20,2023-04-12 01:30:05.865324,ID0019,4
FFB00251,food08,2023-03-29 02:28:58.865324,ID0047,2
FFB00186,food35,2023-03-28 08:47:46.865324,ID0023,3
FFB00254,food10,2023-04-02 13:43:01.865324,ID0048,3
FFB00179,food45,2023-03-24 12:10:32.865324,ID0062,5
FFB00015,food08,2023-04-06 20:50:49.865324,ID0005,5
FFB00211,food33,2023-04-15 07:00:59.865324,ID0034,2
FFB00100,food45,2023-04-18 11:24:19.865324,ID0054,2
FFB00390,food45,2023-04-19 13:53:01.865324,ID0005,3
FFB00206,food45,2023-03-24 17:41:00.865324,ID0011,1
FFB00084,food09,2023-04-04 03:19:37.865324,ID0088,1
FFB00146,food06,2023-04-10 11:38:48.865324,ID0088,1
FFB00457,food04,2023-04-01 15:11:14.865324,ID0016,2
FFB00190,food13,2023-04-15 01:44:10.865324,ID0047,5
FFB00161,food11,2023-04-05 15:03:17.865324,ID0031,4
FFB00445,food18,2023-04-23 21:48:31.865324,ID0095,4
FFB00057,food08,2023-04-16 10:30:51.865324,ID0088,4
FFB00253,food17,2023-04-17 03:53:05.865324,ID0086,1
FFB00467,food31,2023-03-26 13:17:48.865324,ID0037,4
FFB00369,food29,2023-04-21 01:52:03.865324,ID0088,3
FFB00081,food05,2023-04-18 15:42:18.865324,ID0082,3
FFB00207,food20,2023-03-28 02:19:20.865324,ID0097,3
FFB00355,food16,2023-03-28 09:35:44.865324,ID0036,1
FFB00130,food43,2023-04-05 02:02:11.865324,ID0082,5
FFB00203,food03,2023-03-26 18:26:53.865324,ID0064,3
FFB00024,food20,2023-04-10 13:03:16.865324,ID0039,4
FFB00257,food35,2023-04-15 03:47:32.865324,ID0054,1
FFB00376,food22,2023-04-18 12:22:00.865324,ID0060,2
FFB00006,food05,2023-03-24 21:02:59.865324,ID0042,2
FFB00100,food43,2023-04-23 10:17:16.865324,ID0093,1
FFB00363,food22,2023-04-14 23:45:48.865324,ID0093,5
FFB00005,food27,2023-04-12 18:23:22.865324,ID0084,2
FFB00437,food04,2023-04-09 01:38:31.865324,ID0045,1
FFB00256,food04,2023-04-23 09:06:19.865324,ID0022,2
FFB00012,food36,2023-04-04 13:31:12.865324,ID0073,5
FFB00292,food36,2023-03-25 18:45:20.865324,ID0036,4
FFB00050,food23,2023-04-08 01:36:01.865324,ID0056,5
FFB00126,food34,2023-04-11 17:37:31.865324,ID0094,2
FFB00108,food18,2023-03-24 22:35:47.865324,ID0086,2
FFB00304,food36,2023-04-02 23:16:10.865324,ID0058,3
FFB00040,food10,2023-04-10 21:20:13.865324,ID0058,5
FFB00421,food31,2023-04-18 16:40:55.865324,ID0073,1
FFB00076,food35,2023-04-21 19:52:49.865324,ID0083,5
FFB00086,food17,2023-04-20 19:32:05.865324,ID0021,4
FFB00433,food29,2023-03-31 12:11:33.865324,ID0068,1
FFB00034,food15,2023-03-27 23:04:36.865324,ID0071,5
FFB00156,food14,2023-04-18 12:46:33.865324,ID0001,5
FFB00442,food13,2023-04-16 04:36:47.865324,ID0009,4
FFB00370,food08,2023-04-01 10:16:07.865324,ID0029,4
FFB00143,food03,2023-04-08 09:54:51.865324,ID0027,3
FFB00026,food35,2023-04-09 22:42:15.865324,ID0053,3
FFB00242,food39,2023-04-08 19:54:54.865324,ID0005,5
FFB00100,food13,2023-04-19 04:04:08.865324,ID0029,3
FFB00171,food26,2023-04-22 16:14:48.865324,ID0025,2
FFB00348,food03,2023-03-25 13:26:13.865324,ID0077,1
FFB00007,food31,2023-04-18 08:06:54.865324,ID0054,5
FFB00338,food13,2023-04-14 20:53:34.865324,ID0022,3
FFB00282,food41,2023-04-10 17:48:58.865324,ID0049,2
FFB00161,food09,2023-04-11 02:57:05.865324,ID0020,3
FFB00027,food27,2023-03-26 22:00:34.865324,ID0038,3
FFB00387,food05,2023-03-30 11:45:39.865324,ID0001,3
FFB00014,food39,2023-03-31 05:31:47.865324,ID0045,4
FFB00312,food15,2023-04-02 19:53:55.865324,ID0068,3
FFB00312,food23,2023-03-28 12:22:12.865324,ID0089,4
FFB00308,food12,2023-03-27 17:08:27.865324,ID0021,2
FFB00201,food30,2023-03-27 14:43:03.865324,ID0011,5
FFB00443,food41,2023-04-15 06:46:51.865324,ID0032,4
FFB00355,food03,2023-04-14 11:35:39.865324,ID0014,4
FFB00287,food17,2023-03-31 17:41:46.865324,ID0024,1
FFB00386,food43,2023-04-16 17:24:39.865324,ID0063,2
FFB00189,food04,2023-04-23 12:57:29.865324,ID0022,5
FFB00222,food05,2023-04-02 10:07:03.865324,ID0013,5
FFB00443,food09,2023-04-08 00:04:21.865324,ID0027,4
FFB00439,food33,2023-03-25 13:51:41.865324,ID0046,2
FFB00101,food03,2023-04-09 06:26:21.865324,ID0076,4
FFB00257,food42,2023-04-07 03:08:32.865324,ID0041,2
FFB00296,food09,2023-04-01 03:59:01.865324,ID0053,2
FFB00178,food20,2023-04-10 23:24:16.865324,ID0014,3
FFB00236,food17,2023-04-22 19:33:41.865324,ID0074,1
FFB00213,food10,2023-03-24 21:30:07.865324,ID0095,1
FFB00472,food34,2023-04-01 06:42:15.865324,ID0013,1
FFB00254,food24,2023-04-20 07:54:44.865324,ID0060,2
FFB00400,food26,2023-04-09 13:12:51.865324,ID0091,3
FFB00103,food02,2023-04-01 19:46:30.865324,ID0031,3
FFB00075,food41,2023-04-09 01:41:21.865324,ID0023,1
FFB00211,food43,2023-03-28 03:36:16.865324,ID0030,5
FFB00390,food35,2023-03-27 08:32:08.865324,ID0083,4
FFB00157,food11,2023-04-20 10:52:51.865324,ID0046,1
FFB00170,food18,2023-04-10 04:24:49.865324,ID0065,1
FFB00258,food42,2023-04-17 17:02:36.865324,ID0041,1
FFB00248,food08,2023-03-25 20:42:48.865324,ID0088,3
FFB00025,food32,2023-04-11 10:24:36.865324,ID0014,2
FFB00364,food22,2023-04-07 17:06:13.865324,ID0003,3
FFB00205,food35,2023-03-31 03:05:06.865324,ID0032,4
FFB00006,food36,2023-04-17 18:32:13.865324,ID0095,4
FFB00267,food28,2023-03-27 13:54:03.865324,ID0088,5
FFB00367,food16,2023-04-13 15:30:53.865324,ID0083,2
FFB00025,food33,2023-04-10 20:07:50.865324,ID0067,5
FFB00021,food11,2023-04-15 04:10:07.865324,ID0050,3
FFB00063,food08,2023-04-09 00:44:50.865324,ID0059,5
FFB00215,food25,2023-03-27 11:34:28.865324,ID0071,5
FFB00145,food21,2023-04-07 12:53:07.865324,ID0058,3
FFB00159,food31,2023-03-28 11:16:05.865324,ID0100,2
FFB00456,food30,2023-03-28 14:41:45.865324,ID0013,5
FFB00223,food11,2023-04-08 09:31:05.865324,ID0065,2
FFB00035,food02,2023-04-07 19:41:22.865324,ID0098,3
FFB00473,food29,2023-04-06 19:29:37.865324,ID0039,4
FFB00317,food35,2023-04-14 06:51:33.865324,ID0005,4
